Date,T-BILL,CANADA,JAPAN,FRANCE,GERMANY,ITALY,SWITZERLAND,UNITED KINGDOM ,USA ,WORLD
201603,0.00193,0.097213317,0.038757654,0.058886675,0.098783871,0.07803759,0.038014424,0.04280555,0.066622343,0.076750358
201604,0.00193,0.064445838,0.046413038,0.015067644,0.006504079,0.024978699,0.016689222,0.030463687,0.003785982,0.028277191
201605,0.00283,-0.035730192,-0.010239899,-0.013723445,-0.023626259,-0.057244782,-0.006412018,-0.009848355,0.015743422,0.010494523
201606,0.00248,0.001251599,-0.025953074,-0.062314325,-0.058092104,-0.097532445,-0.006149622,-0.039166439,0.000886969,0.033652158
201607,0.0024,0.031934313,0.06476948,0.054843363,0.073907263,0.042734329,0.023218139,0.027096395,0.036724027,-0.060780201
201608,0.0032,0.001957254,0.003494913,-0.005107425,0.020045029,0.00721816,-0.006432083,-0.00640866,-0.001018989,0.064557117
201609,0.0026,0.008610732,0.008372693,0.011828706,0.00389203,-0.030348645,0.007471399,0.009401218,-0.000439917,0.004227971
201610,0.00295,-0.010498077,0.013211553,-0.00710695,-0.015155705,0.017028088,-0.05424637,-0.053859238,-0.020100016,-0.022417671
201611,0.00468,0.022292038,-0.024132933,-0.018754605,-0.03698448,-0.038141017,-0.024558754,-0.001156384,0.033320172,0.019405944
201612,0.0048,0.015550738,0.008529122,0.053657308,0.069715567,0.130113155,0.04213434,0.040568938,0.017075769,0.024545646
201701,0.005,0.035503683,0.037156455,0.005888284,0.03116734,-0.027613395,0.040076439,0.012500234,0.0196444,0.026294699
201702,0.00523,-0.016655419,0.010858807,0.003436468,0.004149454,-0.003157276,0.015463655,0.012401311,0.036892211,0.028884158
201703,0.00738,0.001462268,-0.011139091,0.061344663,0.042058635,0.092966757,0.016286706,0.013672267,-0.000168792,-0.006809499
201704,0.0078,-0.022730933,0.010467576,0.05051773,0.028196771,0.018321622,0.026639535,0.017230985,0.009644988,-0.085932864
201705,0.0095,-0.003793143,0.029501303,0.037882505,0.031646877,0.040584022,0.050190652,0.040618476,0.011062122,-0.13469119
201706,0.00993,0.028074317,0.009515709,-0.015782931,-0.01228049,0.01020868,-0.001823393,-0.022984598,0.004813383,0.10801358
201707,0.01053,0.037811484,0.020176135,0.027537074,0.018245853,0.073341896,0.008570378,0.025213155,0.019169966,0.046291741
201708,0.00978,-0.000444213,-0.000806454,0.010534525,0.002429597,0.018317695,-0.008666078,-0.01601351,0.00084995,0.025099168
201709,0.01028,0.035115029,0.012702559,0.042079238,0.055509553,0.035455703,0.019072856,0.032022147,0.019043939,0.046866413
201710,0.01123,-0.004111081,0.045982688,0.014504531,0.015314802,-0.013974585,-0.016834278,0.004061372,0.021763135,0.065306423
201711,0.01238,0.004576589,0.029726402,0.001955673,0.011982895,0.004324499,0.021335434,-0.003212651,0.027889697,-0.035935508
201712,0.01355,0.03618507,0.005861613,-0.003574891,0.000283627,-0.015326183,0.013597303,0.048570522,0.009533634,-0.031403262
201801,0.014299999,0.007581521,0.045783858,0.070088352,0.059232542,0.113740658,0.042765003,0.029845279,0.056339357,0.126567318
201802,0.01618,-0.074545086,-0.015379446,-0.048686374,-0.074202475,-0.059110619,-0.063525059,-0.069876053,-0.038717382,0.041383742
201803,0.0167,-0.011625701,-0.028705936,-0.015816367,-0.018831059,0.002942702,-0.027881764,-0.007365411,-0.025906876,-0.010538877
201804,0.01763,0.022181013,0.006655303,0.044181903,0.01366255,0.052627566,-0.013380684,0.043959265,0.002920224,0.024503229
201805,0.0187,0.018211744,-0.010521123,-0.050184681,-0.048165761,-0.127809816,-0.037173506,-0.013790061,0.021978544,0.031093802
201806,0.0188,-0.000438742,-0.026275217,-0.012929885,-0.02409799,-0.009258891,0.009360559,-0.012665127,0.005469501,0.045189743
201807,0.01985,0.022512568,0.003928673,0.036076185,0.043018029,0.028925605,0.065230081,0.008197464,0.034731887,0.012569927
201808,0.020550001,-0.016416468,0.001900301,-0.019784432,-0.030302015,-0.09487947,0.006226267,-0.049953421,0.030853664,0.013953019
201809,0.021500001,-0.002871559,0.023280113,0.011436996,-0.017006143,0.020480527,4.17197e-05,0.016058696,0.003173375,0.017244351
201810,0.022780001,-0.080088374,-0.084741206,-0.094125836,-0.084436379,-0.093743288,-0.039437634,-0.070008804,-0.070468916,0.023491081
201811,0.023080001,0.000920044,0.003681415,-0.01818605,-0.020369413,0.006148937,0.002390438,-0.021373045,0.017011892,-0.04289557
201812,0.023,-0.086190331,-0.068193144,-0.047262219,-0.057603026,-0.034388486,-0.054256105,-0.039103339,-0.091582979,0.055920309
201901,0.023399999,0.128280205,0.060924428,0.058171293,0.064029706,0.081392816,0.061705178,0.069008576,0.080808038,-0.022972032
201902,0.023829999,0.026278779,-0.000703467,0.041388742,0.016729153,0.034261915,0.042010223,0.025979083,0.031170424,0.041888581
201903,0.023280001,-0.009456232,-0.003421492,0.00289561,-0.01667623,0.020415158,0.015195091,0.005383746,0.016969952,-0.053432682
201904,0.02368,0.02822869,0.013803883,0.042415737,0.064993165,0.016136665,0.006762888,0.018101375,0.038925946,-0.026511499
201905,0.02293,-0.041602342,-0.039930648,-0.071764934,-0.080510753,-0.096420523,-0.007983426,-0.065979168,-0.065397086,0.025225407
201906,0.020350001,0.057589328,0.03606639,0.081294687,0.072389138,0.095082908,0.07017651,0.047228684,0.068684597,-0.084324958
201907,0.0203,-0.007433674,0.001323584,-0.0245457,-0.034832362,-0.016842353,-0.006737917,-0.018591326,0.014240258,-0.001649008
201908,0.01933,-0.013243585,-0.010463881,-0.017029749,-0.029511604,-0.013964927,0.002676776,-0.056525137,-0.019569224,-0.08771735
201909,0.0177,0.019624632,0.031801355,0.023611435,0.024534734,0.025142038,0.006044775,0.039890325,0.016254125,0.078619427
201910,0.01498,-0.00378662,0.048473966,0.036119103,0.059157943,0.04579657,0.018370732,0.024874574,0.020572486,-0.043348129
201911,0.0154,0.023059015,0.005514481,0.016577591,0.018075326,0.004459459,0.012309923,0.012524007,0.035386813,-0.094647778
201912,0.01505,0.023601374,0.019541731,0.028949245,0.019139937,0.027307006,0.044073147,0.050332166,0.027723401,0.071078133
